X	Y	Z	I
-42.0813    	0000	139.9797    	724
-42.0164    	0000	140.0219    	734
-41.9581    	0000	140.0959    	818
-41.9009    	0000	140.1752    	765
-41.8447    	0000	140.2599    	831
-41.7873    	0000	140.3394    	744
-41.7212    	0000	140.3764    	715
-41.6626    	0000	140.4506    	763
-41.6063    	0000	140.5355    	707
-41.5477    	0000	140.6099    	802
-41.4890    	0000	140.6843    	733
-41.4304    	0000	140.7587    	779
-41.3706    	0000	140.8279    	742
-41.3053    	0000	140.8704    	770
-41.2476    	0000	140.9503    	832
-41.1909    	0000	141.0356    	758
-41.1332    	0000	141.1157    	829
-41.0753    	0000	141.1958    	771
-41.0175    	0000	141.2759    	812
-40.9585    	0000	141.3508    	718
-40.8951    	0000	141.4042    	716
-40.8425    	0000	141.5114    	732
-40.7780    	0000	141.5595    	735
-40.7189    	0000	141.6346    	798
-40.6597    	0000	141.7097    	751
-40.6026    	0000	141.7956    	825
-40.5444    	0000	141.8762    	750
-40.4798    	0000	141.9245    	748
-40.4268    	0000	142.0323    	765
-40.3610    	0000	142.0752    	757
-40.3016    	0000	142.1506    	802
-40.2442    	0000	142.2369    	733
-40.1869    	0000	142.3233    	796
-40.1252    	0000	142.3881    	731
-40.0603    	0000	142.4366    	742
-40.0112    	0000	142.5665    	770
-39.9537    	0000	142.6532    	815
-39.8929    	0000	142.7236    	718
-39.8289    	0000	142.7777    	722
-39.7765    	0000	142.8917    	724
-39.7134    	0000	142.9514    	710
-39.6620    	0000	143.0711    	716
-39.5968    	0000	143.1199    	732
-39.5378    	0000	143.2015    	789
-39.4799    	0000	143.2887    	736
-39.4209    	0000	143.3704    	827
-39.3629    	0000	143.4577    	765
-39.3027    	0000	143.5342    	815
-39.2435    	0000	143.6161    	733
-39.1843    	0000	143.6981    	802
-39.1272    	0000	143.7912    	748
-39.0700    	0000	143.8843    	805
-39.0127    	0000	143.9775    	743
-38.9523    	0000	144.0543    	792
-38.8918    	0000	144.1312    	704
-38.8344    	0000	144.2246    	767
-38.7770    	0000	144.3181    	725
-38.7174    	0000	144.4007    	808
-38.6588    	0000	144.4888    	745
-38.6002    	0000	144.5771    	813
-38.5415    	0000	144.6654    	749
-38.4828    	0000	144.7537    	793
-38.4240    	0000	144.8422    	712
-38.3642    	0000	144.9251    	773
-38.3063    	0000	145.0193    	719
-38.2505    	0000	145.1246    	811
-38.1925    	0000	145.2190    	743
-38.1305    	0000	145.2911    	776
-38.0704    	0000	145.3744    	711
-38.0123    	0000	145.4689    	782
-37.9552    	0000	145.5691    	719
-37.8970    	0000	145.6639    	776
-37.8398    	0000	145.7643    	719
-37.7794    	0000	145.8480    	807
-37.7201    	0000	145.9373    	735
-37.6607    	0000	146.0267    	779
-37.6032    	0000	146.1275    	709
-37.5498    	0000	146.2508    	710
-37.4913    	0000	146.3461    	762
-37.4327    	0000	146.4416    	694
-37.3750    	0000	146.5427    	765
-37.3173    	0000	146.6439    	710
-37.2576    	0000	146.7339    	782
-37.1998    	0000	146.8354    	732
-37.1379    	0000	146.9142    	798
-37.0790    	0000	147.0101    	720
-37.0290    	0000	147.1572    	731
-36.9730    	0000	147.2704    	806
-36.9139    	0000	147.3666    	735
-36.8538    	0000	147.4572    	803
-36.7946    	0000	147.5536    	726
-36.7424    	0000	147.6900    	698
-36.6861    	0000	147.8038    	756
-36.6267    	0000	147.9005    	712
-36.5673    	0000	147.9973    	794
-36.5079    	0000	148.0941    	723
-36.4494    	0000	148.1968    	776
-36.3898    	0000	148.2939    	693
-36.3371    	0000	148.4312    	672
-36.2794    	0000	148.5400    	725
-36.2217    	0000	148.6489    	670
-36.1629    	0000	148.7521    	743
-36.1109    	0000	148.8958    	741
-36.0520    	0000	148.9993    	685
-35.9940    	0000	149.1086    	774
-35.9380    	0000	149.2296    	719
-35.8848    	0000	149.3682    	702
-35.8256    	0000	149.4721    	751
-35.7674    	0000	149.5819    	683
-35.7130    	0000	149.7150    	677
-35.6547    	0000	149.8251    	749
-35.5963    	0000	149.9353    	701
-35.5368    	0000	150.0397    	761
-35.4842    	0000	150.1851    	752
-35.4256    	0000	150.2956    	679
-35.3689    	0000	150.4180    	746
-35.3160    	0000	150.5639    	755
-35.2562    	0000	150.6689    	664
-35.1974    	0000	150.7800    	684
-35.1472    	0000	150.9440    	688
-35.0912    	0000	151.0730    	680
-35.0360    	0000	151.2079    	704
-34.9779    	0000	151.3254    	749
-34.9207    	0000	151.4489    	663
-34.8672    	0000	151.5962    	654
-34.8079    	0000	151.7082    	703
-34.7495    	0000	151.8262    	620
-34.6969    	0000	151.9799    	622
-34.6393    	0000	152.1041    	697
-34.5884    	0000	152.2701    	692
-34.5365    	0000	152.4305    	680
-34.4720    	0000	152.5134    	672
-34.4170    	0000	152.6562    	684
-34.3649    	0000	152.8171    	699
-34.3078    	0000	152.9482    	620
-34.2498    	0000	153.0736    	666
-34.1964    	0000	153.2291    	659
-34.1440    	0000	153.3908    	628
-34.0876    	0000	153.5287    	574
-34.0360    	0000	153.6969    	609
-33.9776    	0000	153.8230    	682
-33.9238    	0000	153.9796    	679
-33.8653    	0000	154.1061    	582
-33.8143    	0000	154.2812    	556
-33.7641    	0000	154.4627    	575
-33.7138    	0000	154.6445    	603
-33.6578    	0000	154.7901    	688
-33.6017    	0000	154.9358    	679
-33.5447    	0000	155.0757    	576
-33.4941    	0000	155.2585    	555
-33.4359    	0000	155.3926    	609
-33.3833    	0000	155.5637    	607
-33.3315    	0000	155.7412    	617
-33.2787    	0000	155.9128    	604
-33.2296    	0000	156.1094    	583
-33.1795    	0000	156.3001    	590
-33.1227    	0000	156.4478    	547
-33.0705    	0000	156.6268    	543
-33.0192    	0000	156.8122    	536
-32.9678    	0000	156.9979    	538
-32.9125    	0000	157.1591    	607
-32.8619    	0000	157.3516    	618
-32.8093    	0000	157.5320    	603
-32.7566    	0000	157.7127    	582
-32.7066    	0000	157.9125    	557
-32.6584    	0000	158.1253    	557
-32.6092    	0000	158.3321    	579
-32.5598    	0000	158.5393    	582
-32.5086    	0000	158.7343    	542
-32.4600    	0000	158.9486    	531
-32.4095    	0000	159.1507    	553
-32.3570    	0000	159.3404    	553
-32.3081    	0000	159.5558    	537
-32.2601    	0000	159.7781    	507
-32.2147    	0000	160.0200    	422
-32.1675    	0000	160.2496    	408
-32.1247    	0000	160.5117    	432
-32.0781    	0000	160.7488    	404
-32.0333    	0000	160.9992    	411
-31.9856    	0000	161.2308    	446
-31.9415    	0000	161.4888    	422
-31.8973    	0000	161.7473    	449
-31.8484    	0000	161.9740    	413
-31.8003    	0000	162.2076    	375
-31.7604    	0000	162.5005    	327
-31.7204    	0000	162.7941    	369
-31.6756    	0000	163.0556    	370
-31.6373    	0000	163.3639    	322
-31.5979    	0000	163.6664    	327
-31.5602    	0000	163.9829    	277
-31.5206    	0000	164.2870    	276
-31.4836    	0000	164.6119    	233
-31.4456    	0000	164.9311    	235
-31.4176    	0000	165.3248    	216
-31.3859    	0000	165.6930    	198
-31.3447    	0000	165.9950    	198
-31.3192    	0000	166.4127    	166
-31.3029    	0000	166.8998    	158
-31.2697    	0000	167.2663    	157
-31.2374    	0000	167.6408    	126
-31.2310    	0000	168.2087    	119
-31.2133    	0000	168.6966    	106
-31.1900    	0000	169.1451    	89
-31.1833    	0000	169.7205    	71
-31.1738    	0000	170.2778    	55
-31.1690    	0000	170.8729    	42
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
-10.1908    	0000	212.8316    	35
-10.0860    	0000	212.6835    	32
0.0000      	0000	0.0000      	0
-9.8599     	0000	211.9097    	37
-9.7600     	0000	211.8891    	50
-9.6605     	0000	211.8783    	43
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
